,label,data
19,1,원래 교육이란 계급 이동의 기효 기회를 제공함으로써 결과적으로는 전반적인 사회 이 이동을 일으킬 수 있다는 긍정적인 입장도 있습니다
20,1,역사적 경험과 사회 형태를 지니고 있습니다
21,1,여러 가지 모순점을 낳을 수 있습니다
22,1,노예가 된 상황이라고 볼 수 있습니다
23,1,경제 성장에 있어서 역효과를 일으키는 점을 들 수 있습니다
24,1,더 의미 있는 일일 수도 있습니다
25,1,굉장히 이제 그분에 대한 동정적인 생각을 많이 가지고 있습니다
26,1,이걸 이렇게 착각할 수 있는 경우들이 얼마든지 있습니다
27,1,그러한 부분에 대한 문제들이 있습니다
28,1,지금 그런 추세로 가고 있습니다
29,1,이럴 수도 있습니다
30,1,어 물론 거기 가입돼 있는 단체들도 있습니다마는
31,1,근데 근데 그런 게 만들어지고 있는 부분도 있습니다
32,1,많이 신장시키는 그런 기구라고 볼 수 있습니다
33,1,그거 다 알 수가 있습니다
34,1,가입돼 있는 걸로 제가 알고 있습니다
35,1,카테고리가 세 개가 있습니다
36,1,구체적 자극이 제시되었음을 알 수 있습니다
37,1,바로 비즈니스맨을 위한 서비스라는 것으로 또 바로 연결된다고 볼 수 있습니다
38,1,보여 주고 있습니다
39,1,이제 대상층을 보다 분명히 하고 부각시키고 있습니다
40,1,고정적 조건 형성을 유도시키고 있습니다
41,1,새롭다든지 이제 새롭 신비하다는 그런 정서적 반응을 이끌어내고 있습니다
42,1,이 세대에 대한 정체성의 고민 등을 드러내고 있습니다
43,1,또 보다 직접적인 행동 변화를 요구하고 있음을 나 알 수 있습니다
44,1,이것과 지금 상품 서비스를 연합시켰음을 볼 수 있습니다
45,1,이런 것을 통해서 부적 강화나 정적 강화 등이 활용되고 있음을 알 수 있습니다
46,1,또 제시하고 있습니다
47,1,볼 수 있습니다
48,1,이것이 십대 서비스임을 나타내고 있습니다
49,1,그것을 서비스와 결부시켰음을 알 수 있습니다
0,1,그런 부적 강화를 나타내고 있다고 볼 수 있습니다
1,1,그 어떤 특징들을 상당히 구체화시키고 있다는 것을 알 수 있습니다
2,1,이것이 십대를 위한 서비스라는 것을 나타내고 있습니다
3,1,그리고 공일육에 메인이 있습니다
4,1,드라마가 있습니다
5,1,공일구에 카이가 있습니다
6,1,엘지텔레콤에 카이가 있습니다
7,1,저작권이 있습니다
8,1,번역을 해서 올려 놓은 경우도 있을 수 있습니다
9,1,사적 복제를 할 수가 있습니다
10,1,유효하다고 볼 수가 있습니다
11,1,전담 직원이 있습니다
12,1,담당하고 있습니다
13,1,법적 허락이라고 하는 제도가 있습니다
14,1,발생할 수가 있습니다
15,1,그 사용적인 효과가 있습니다
16,1,그 산출 방식이 나와 있습니다
17,1, 저작 센터가 있습니다
18,1,무상으로 공짜로 해 줄 수도 있습니다
19,1,이런 문제가 발생할 수가 있습니다
20,1,두 가지가 있습니다
22,1,할 수 없는 그런 권리가 있습니다
23,1,또 자유 권을 하라고 할 수가 있습니다
24,1,제정되어 있습니다
25,1,보호를 받을 수가 있습니다
26,1,요약이 돼 있습니다
27,1,여러 가지 말할 수 있습니다
28,1,어 여러 가지가 있습니다
29,1,그 순수한 우리말로 저는 알고 있습니다
30,1,여러 가지 들이 되고 있습니다
31,1,저작권이 살아 있다고 얘기할 수 있습니다
32,1,아 저작 위조권 보호 기관과 거리가 있습니다
33,1,이차적 저작물로 얘기를 할 수 있습니다
34,1,전송권이라는 게 있습니다
35,1,라고 볼 수 있습니다
36,1,사진관에 있습니다
37,1,그 의뢰인에게 있다고 볼 수가 있습니다
38,1,소유할 수가 있습니다
39,1,물건에는 소유권이 있습니다
41,1,사진이 찍혀 있습니다
42,1,그 유체물에는 필름이 있습니다
43,1,그런 경우도 볼 수가 있습니다
44,1,에 선택할 수 있는 명칭이 틀릴 수가 있습니다
45,1,다 인정되고 있습니다
46,1,금지 처분권이라고 말을 할 수 있습니다
47,1,라고 말씀드릴 수 있습니다
48,1, 알고 있습니다
49,1,를 해 오시는 것으로 알고 있습니다
0,1,적용되었음을 알 수가 있었습니다
1,1,더 구체화시키고 있었습니다
2,1,어떤 상품을 연합시키고 있었습니다
3,1,이 서비스가 여성을 위한 서비스라는 그런 반응으로 이끌어내고 있었습니다
4,1,바로 도출하고 있었습니다
5,1,볼 수 있었습니다
6,1,깊이 뿌리내리고 있었습니다
7,1,공동 저작물입니다
8,1,다 똑같은 저작물입니다
9,1,그 저작물입니다
10,1,제가 이제 받아 적었습니다
11,1,그래서 광고에서두 똑같이 적용시켰습니다
12,1,두 번째의 그 첫 번째는 사립 초등학교와 공립 초등학교의 커리큘럼이 상당히 달르다는 점입니다
13,1,계급적 계급과 심미적 취향 의식 수준 선진 조작 능력 뭐 이런 것들을 나타내는 언어 의미 체계 사고 방식으로 이런 총체적인 것을 정의합니다
14,1,음 생각을 해 주셨으면 좋겠습니다
15,1,마지막으로 수정을 하는 것이 좋습니다
16,1,해 주셨습니다만은
17,1,심어 주었습니다
18,1,그런 그런 의도로 볼 수도 있다는 주장입니다
19,1,교육을 받을 수 있는 사람 없는 사람들 사이에 갈등을 일으킬 수 있겠다는 주장입니다
20,1,아주 많은 상관관계가 있다는 걸 보여 줍니다
21,1,보호를 해 줍니다
22,1,보호해 줍니다
23,1,이것이 중요합니다
24,1,음 칠십삼년까지의 상황을 보면 지엔피가 점점 증가합니다
25,1,기간이 짧습니다
26,1,제가 그 리스트를 가지고 나중에 리스트 첨부하겠습니다
27,1,금지 청구법입니다
28,1,음 그런 결과의 불평 이건 재생산 측면입니다
29,1,시민운동은 순수해질 수 없다는 측면입니다
30,1,예 콩고입니다
31,1,그러다 큰일납니다
32,1,사실 의도가 큽니다
33,1,그런 것들을 이제 암시적으로 나타내고 있다고 판단하였습니다
34,1,그 저작 관련 지식이 필요합니다
35,1,지식이 필요합니다
36,1,공공재로써의 교육의 입장에서 발표하도록 하겠습니다
37,1,조에서도 발표했기 때문에 간략하게 그냥 말씀을 드리도록 하겠습니다
38,1,예 그런 전제를 바탕으로 발표를 하겠습니다
39,1,구체적으로 알아보도록 하겠습니다
40,1,책 근까 텍스트에 나와 있는 사례들을 직접 살펴보도록 하겠습니다
41,1,살펴보도록 하겠습니다
42,1,그러면 이 신자유주의가 교육과 어떤 연관성을 가지고 교육 부분에 어떻게 도입되었는지  살펴보도록 하겠습니다
43,1,구체적으로 신자유주의의 등장 배경을 조금 살펴보도록 하겠습니다
44,1,앞으로 인제 이런 부분에 대한 것들은 다뤄 보도록 하겠습니다
45,1,그리고 어떤 특징에 대해서 정의를 하도록 하겠습니다
46,1,그 다음으로 이제 이십대의 서비스들을 살펴보도록 하겠습니다
47,1,이제 저희가 십대 서비스가 어떤 공통점들을 갖고 있는지에 대해서 살펴보도록 하겠습니다
48,1,질문을 받도록 하겠습니다
49,1,이것들이 보다 여성들에게 소구될 수 있게 하였습니다
0,1,이것들이 바로 서비스와 연합될 수 있게 하였습니다
1,1,하였습니다
2,1,이제 정체성들을 이제 나타내고 있다고 하였습니다
3,1,칠조 김동우라고 합니다
4,1,이런 것들에 대한 다 다르리라고 생각을 합니다
5,1,사실은 저는 가서 그런 얘기를 합니다
6,1,그런 생각을 합니다
7,1,어디 가서 반대 얘기를 못 합니다
8,1,문제라는 생각을 합니다
9,1,만들어 가야 된다 라는 생각을 합니다
10,1,그런 부분에 대해선 제가 충분히 동의를 합니다
11,1,저는 그런 게 굉장히 필요하다고 생각을 합니다
12,1,생산품이라고 생각을 합니다
13,1,엔지오의 그런 그 인적 구성에 대한 문제들하고도 많이 연관이 있다고 생각을 합니다
14,1,그러한 부분들이 좀 필요하지 않을까 그러한 생각을 스스로 합니다
15,1,대상층에 따른 학습 원리를 살펴봄으로써 저희들 결론을 마무리하고자 합니다
16,1,그 파트를 응용을 해서 설명을 하고자 합니다
17,1,이 둘 사이의 역사적 배경을 먼저 살펴보고자 합니다
18,1,그리고 적용에 따라서 어떠한 차이가 나타나는지를 살펴보고자 합니다
19,1,대상층에 따른 학습 원리의 특성에 대해서 마무리하고자 합니다
20,1,그 적용된 실제에 대해서 살펴보고자 합니다
21,1,출판을 합니다
22,1,이걸 대리 기사라고 합니다
23,1,사람도  해야 합니다
24,1,이용하셔야 합니다
25,1,이런 것을 라고 합니다만은
27,1,동의를 얻어야 합니다
28,1,승인이 돼야 합니다
29,1,출판하지 마라면은 안 해야 합니다
30,1,이런 걸 조사해 봐야 합니다
31,1,그 사람한테 가서 물어 봐야 합니다
32,1,이런 거 잘 해야 합니다
33,1,등록을 해야  저작권이 발생을 합니다
34,1,이걸 조사를 철저히 해야 합니다
35,1,어 인제 표현을 합니다
36,1,표시를 하셔야 합니다
37,1,어 표현 가 있어야 합니다
38,1,정신적 요소를 제시해야 합니다
39,1,넘어갈까 합니다
40,1,저작물성이라고 합니다
41,1,그 어 요건을 갖추고 있어야 합니다
42,1,그걸 번안이라고 합니다만은
43,1,이차적 저작물이라고 합니다
44,1,배포할 것을 내용으로 합니다
45,1,그것을 하나하나씩 제가 답변 해 드릴까 합니다
46,1,바로 제이부로 바로 갈까 합니다
47,1,사실상 민법상 불법 행위에 해당합니다
48,1,하여튼 그러다가  했습니다
49,1,그 저작권을 약정을 했습니다
0,1,이라고 했습니다
1,1,이게 법적 허락입니다
2,1,법적 허락입니다
3,1,에 딱 단정지어 가지고 말씀드릴 수는 사실 사실은 참 힘듭니다
4,1,저작권법에 의해서 보호되기 힘듭니다
5,1,입니다
0,1,과사에 있을 겁니다
1,1,예 돌아왔습니다
2,1,십삼사 세까지의 교육은 상당히 엄격하다라고 얘기를 들었습니다
3,1,보여지는 입장에서는 그런 것들이 자제를 해야 되지 않겠나 생각이 듭니다
4,1,바로 그 뒤에 뭐 쩍 벌어졌습니다라는
5,1,그렇게 생각합니다
6,1,음이라고 해야 되는데 습니다
7,1,위에 뭐 뭐뭐 습니다를
8,1,그리구 음 제정신이 아닌 아니다
9,1,아니다
10,1,그래 그건 아니다
11,1,이제 예 아닙니다
12,1,그러면 여기서 네 아닙니다
13,1,이 말은 뭐 여기에서 자연스럽게 사용하는 언어입니다
14,1,위에 뭐 뭐뭐 습니다를 갖다가 읍니다라고
15,1,그것들이 어떤 순기능 역기능에 대해서 얘기를 하겠습니다
4,1,아 그렇습니다
28,1,그렇습니다
48,1,네 그렇습니다
0,1,코너킥 그대로 들어옵니다
1,1,패널티 에어리어 안쪽으로 들어옵니다
2,1,그래서 아무데나 들어옵니다
3,1,위성이 또 들어왔습니다
4,1,잘못 들었습니다
5,1,아 네 누구 노래 잘 들었습니다
6,1,이제 그런 경우를 예를 듭니다
7,1,코너킥이 되는 듯합니다
8,1,자 오늘 양 팀 오늘 여러 골이 나올 듯합니다
9,1,공을 또 따냅니다
10,1,따라붙습니다
11,1, 좀 더 불안정하기 때문입니다
12,1,진짜 뭐 꼬 꽃 꽃잎이 떨어집니다
13,1,기존에 싸이트가 안 도는 싸이트들이 굉장히 지금 많이 지금 발생했다는 얘기하고 똑같습니다
14,1,주심의 눈도 똥그래졌습니다
15,1,뻥뻥 뚫립니다
16,1,다시 부펠 뛰어갑니다
17,1,그거를 실행하게 되면 다음과 같은 화면이 뜹니다
18,1,이런 알림 창이 뜹니다
19,1,어떤 스크립을 하나 띄웁니다
20,1,스 스테이터스 바를 로그했습니다
21,1,길게 차 주는 루데바이큽니다
22,1,룰링입니다
23,1,인터넷 익스플로어의 또 하나 추가된 기능이 마이멘덜링입니다
24,1,자 이런 경우는 결국은 엑티벡스 콘트롤도 마찬가집니다
25,1,그 저 엠에스엔 메신저들이 마찬가지입니다
26,1,전반전을 앞서 가면서 경기를 마쳤습니다
27,1,마쳤습니다
28,1,녹음 마칩니다
29,1,아 막힙니다
30,1,막힙니다
31,1,수비 막힙니다
32,1,목표로 해서 알림 표시 줄이 만들어졌습니다
33,1,이런 것들을 전부 다 불가능하게 이번에 만들었습니다
34,1,신경이 써서 만들었습니다
35,1,우린 이런 이런 의도로 만들었습니다
36,1,만듭니다
37,1,지금 공격 가담이 상당히 많습니다
38,1,또 스포트 라이트를 받는 경우가 많습니다
39,1,참 몸은 하난데 오래는 데는 많습니다
40,1,오노신지 반칙이 좀 많습니다
41,1,이런 웹 싸이트들이 굉장히 많았습니다
42,1,간단하게 나온 얘기만 말씀드리겠습니다
43,1,업무 보고 말씀드리겠습니다
44,1,그럼 이따 정리되면 말씀드리겠습니다
45,1,양해 말씀드립니다
46,1,그 깨웠는데 주무시던데 말입니다
47,1,맞습니다
0,1,한번 잘 들여다보세요
1,1,여러분 보세요
2,1,구체적인 그런 기본적인 생활 수준이라는 개념이 보통 얼마 정도 생각하세요
3,1,씨비커스라는 단체 아세요
4,1,당신도 고만 좀 하세요
0,1,집이 이 근방에 가까우세요
1,1,집으로 가세요
2,1,인제 어디 가세요
3,1,오빠는 주말에는 가세요
4,1,저녁만 먹고 가세요
5,1,이쪽으로 가세요
6,1,아 강의하세요
7,1,하루 이내에 빠르게 그을리시는 것 같으세요
8,1,여기서 집에까지 얼마나 걸리세요
9,1,뾰루지나 여드름은 얼마나 자주 경험하세요
10,1,다들 대학원 총학생회 이렇게 생각하고 계세요
11,1,잘 하고 계세요
12,1,손님 사용은 어떻게 하고 계세요
13,1,전주에 계세요
14,1,혹시 가족 분들 중에 어떤 분께서 소방관이신 분 계세요
15,1,부담 갖지 말고 천천히 고르세요
16,1,아 고르세요
17,1,고 고 고르세요
18,1,아 배 고프세요
19,1,아버님이 아버님이 공무원이세요
20,1,아버님이 교육 공무원이세요
21,1,그냥 공무원이세요
22,1,어떤 공무원이세요
24,1,괜찮으세요
25,1,아 그러세요
26,1,그래서 아 네 그러세요
27,1,네 그러세요
28,1,아이 진짜 왜 그러세요
29,1,아 왜 그러세요
30,1,그러세요
31,1,아 그러세요
32,1,좀만 기다리세요
33,1,기독교세요
34,1,그런 광고 기억나세요
35,1,좁쌀처럼 뭐가 나세요
36,1,민우 형 바로 가까운 데 나오세요
37,1,내리세요
39,1,연세가 사십 이 년생이세요
40,1,들어 보신 적 있는 노래세요
41,1,자 노세요
43,1,할아버지 누구세요
44,1,누구세요
46,1,누구세요
47,1,누구세요
0,1,혼자 사세요
1,1,그럼 다 그쪽에 사세요
2,1,형 어떻게 생각하세요
3,1,선 뭐 스케이트 선수세요
4,1,숫자도 못 세요
5,1,진짜 소방관이세요
6,1,안주 시키세요
7,1,아 시키세요
8,1,아 그럼 식사하세요
9,1,대개 싫어하세요
10,1,시허 시험을 바꾸고 싶으세요
11,1,알카바 사서 충전해서 쓰세요
12,1,똑같은 말로 고쳐 쓰세요
13,1,좀 더 구체화 구체화되게 쓰세요
14,1,좀 더 많이 쓰세요
15,1,공일육 쓰세요
16,1,공무원이시긴 한데 교육 공무원은 아니세요
17,1,아니 학생 아니세요
18,1,아 아니 다 학생 아니세요
19,1,위도 아세요
20,1,막 그 그거 아세요
21,1,혹시 아세요
22,1,그거 아세요
23,1,우리 사무실에 있는 공익이 있는데 몇 키론 줄 아세요
24,1,맥주 맛을 아세요
25,1,성북 쪽 아세요
26,1,월계동 아세요
28,1,박매형 씨는 아 잘 아세요
29,1,아세요
30,1,인사하고 안녕하세요
31,1,안녕하세요
32,1,안녕하세요
33,1,안녕하세요
34,1,안녕하세요
35,1,어 민용 오빠 안녕하세요
45,1,아이 근데 처음 입이 좀 짧지 않으세요
46,1,저기 전라북도 어디세요
47,1,출 출 출생지가 어디세요
48,1,어떻게 어떠세요
49,1,어떠세요
0,1,이거 놔 주세요
1,1,아 먹을 것 좀 남겨 주세요
2,1,컵을 하나 더 주세요
3,1,저한테 놔 주세요
4,1,여기 불을 좀 빼 주세요
5,1,여기 소주 한 병 더 주세요
6,1,여기 판도 갈아 주세요
7,1,여기 양파하고 이것 좀 주세요
8,1,여기 판 좀 갈아 주세요
9,1,여기 고기도 일 인분 더 주세요
10,1,소주 한 병 더 주세요
11,1,저희 밥도 주세요
12,1,아저씨 자구 있으면 아 아저씨 자면 어떡해요 이것 좀 해 주세요
13,1,이등병인데 아저씨 이것 좀 해 주세요
14,1,저렇게 해 주세요
15,1,뭐 공부는 이렇게 해 주세요
17,1,선생님 이렇게 해 주세요
18,1,그 단축 근무 하는 거 공지 올려 주세요
19,1,주목해 주세요
20,1,얘기 좀 해 주세요
21,1, 주세요
22,1,최소한 부장님들께서 좀 신경 써 주세요
23,1,더 자세한 상황이 나오면은 담당자한테 그냥 연결을 해 주세요
24,1,얘기 좀 해 주세요
25,1,공문 보내실 때 이거 신경 좀 써 주세요
26,1,그까 연락처를 절 일단 주세요
27,1,적어 주세요
28,1,알 알 아는 거 말씀해 주세요
29,1,적당히 주세요
30,1,적당히 해 주세요
31,1,아니 어 더 올려 주세요
34,1,그래서 어 다시 쪼금만 올려 주세요
35,1,줄여 주세요
36,1, 좀 올려 주세요
37,1,여기 저 하이 쪼금만 더 올려 주세요
38,1,그 분들은 손 한번 들어 주세요
39,1,빨리 끝내 주세요
40,1,그냥 아줌마 소금 좀 주세요
41,1,어 형님  소금 좀 주세요
42,1,저기 저기요 소금 좀 주세요
43,1,상쇠 한번 잡아 주세요
44,1,쇠 한번 쳐 주세요
45,1,그거 얘기해 주세요
46,1,빨리 와 주세요
47,1,안 맞으면 말씀 해 주세요
48,1,처음부터 다시 말해 주세요
49,1,이럴 땐 일부러 아웃백 사 주세요
0,1, 하우스에서 다 하세요
1,1,아 오빠가 조장 하세요
2,1,그냥 하세요
3,1,아 조장 하세요
4,1,우리 할머니가 하세요
5,1,안 하세요
6,1,그런 자세하게 얘기까진 안 하세요
7,1,아 신분데 특별히 우리가 몇 만 원만 더 주면 또 해 줄 수 있는데 그러면서 하세요
8,1,여기가 아니구요 거기로 하세요
9,1,그 저희 그냥 저희 학교 아저씨는 자꾸 왔다갔다 하세요
10,1,변호사 사무실에서 뭐 하세요
11,1,지금 몇 학년이세요
12,1,학생이세요
13,1,로션이 쓰셔도 화끈거리세요
14,1,안 그러시면 계속 화끈거리세요
15,1,일시적으로 화끈거리세요
0,1,이제 이 광고를 보시다
1,1,일 억에 팔기로 했다고 가정을 해 봅시다
2,1,부동산이다고 가정해 봅시다
3,1,출판권 이용 허락권을 체결했다고 가정해 봅시다
4,1,창작 를 한다고 가정해 봅시다
5,1,그 다음에 이차 저작물이라는 것을 봅시다
6,1,가정을 해 봅시다
7,1,어 웹상에다 올려 놨다고 가정해 봅시다
8,1,이 말뭉치 쪽에 사용할 수만 있으시다면은
9,1,각서를 썼다고 가정을 합시다
0,1,한번 방문해 보시죠
1,1,먼저 동영상을 보시죠
2,1,등록 단체의 기준이 어떻게 되는지 아시죠
0,1,당신은 뭐 저기 잔디 깎기 하 하고 있던 게 사실인가요 일 주일에 몇 번 갔나요
1,1,너무 억지스러운 주장 같나요
2,1,밑의 거를 쓰는 거 같나요
3,1,저기 올 수 나올 수 있는 시가 안 겹치나요
4,1,근데 그 날 그럼 뭘 하고 계셨나요
6,1,그 그 뭐라 그러나요
7,1,뭐라 그러나요
8,1,기록됐나요
9,1,기억나요
10,1,아이쇼핑에서 끝나요
11,1,음높이를 넣을 때랑 어떤 차이가 나나요
12,1,오렌지 계열이랑 브라운 계열이랑 크게 차이가 나나요
13,1,그 이거 형들 그 쎄미나 하실 때 그 실라버스에 그런 식으로 안 나눴나요
14,1,나빠지나요
15,1,향수 향수 업체에서 나오셨나요
16,1,나요
17,1,한 단계밖에 차이 안 나요
18,1,제 동생도 여드름 나요
19,1,뭐 언급을 했던 건 기억이 나요
20,1,기억은 잘 안 나요
21,1,나도 안 나요
22,1,너무 어렸기 때문에 기억이 안 나요
23,1,어 저랑 한 학기 차이 나요
24,1,최종 발표 나요
25,1,소리 나요
26,1,아 기억이 안 나요
27,1,그런 어떤 작업을 했던 게 기억이 나요
28,1,그래서 고장이 나요
29,1,나중에 여러분들이 테입을 받으시면은 졸업 작품 이제 하실 때 처음부터 끝까지 시간이 되시면 쭉 어셈블루 어셈블루 한 번 처음부터 끝까지 포맷을 해 주시면은 그 위에다가는 자기가 비디오 인써트를 하건 뭐 오디오 인써트를 하건 아무렇게나 해도 이런 에러가 안 나요
30,1,전혀 안 나요
31,1,일단 목소리부터 차이가 나요
32,1,느낌이 딱 부딪치는 느낌이 나요
33,1,거기는 이렇게 백화점이면서도 시장 분위기가 나요
34,1,기억 안 나요
37,1, 같은 거 안 나요
38,1,거기는 전쟁이 많이 나요
39,1,어 그게 나요
40,1,그럼 언제 나요
41,1,그 나요비랑
42,1,나요일
43,1,이러면서 나타나요
44,1,그런 경향이 어디서 나타나요
45,1,그건 어디서 나타나요
46,1,네모 모양은 주로 어디에서 나타나나요
47,1,옛날에 엠알아이에서 안 나타났던 게 또 나타나요
48,1,쓰는 것도 에러가 그렇게 나타나요
49,1,그거 쉽게 나타나요
0,1,근데 어떻게 하는 게 낫 낫나요
1,1,좋아진 게 느껴지시나요
2,1,그럼 대리인이라고 해야 되나요
3,1,되나요
4,1,이거 고대로 보통대로 말하면 어떻게 되나요
5,1,한 오십 개 되나요
6,1,여기 놔두고 가도 되나요
7,1,어 번호가 어떻게 되나요
8,1,이해가 되시나요
9,1,이 빈도수를 보면 금방 드러나요
10,1,문제가 확연하게 빨리 드러나요
11,1,실외 촬영을 하면 비 내리는 게 확연히 드러나나요
12,1,이 여러분들이 여덟 여섯 과목을 보통 듣나요
13,1,남자 친구 안 만나요
14,1,잘 안 만나요
15,1,붙일 때 완전히 새로운 이름으로 만들었나요
16,1,그 그렇게 말씀하시나요
17,1,이걸 상대화 효과라고 이야기 하는데  맞나요
18,1,그런 이야기 맞나요
19,1,수비 맞았나요
20,1,머나요
21,1,몇 명이나요
22,1,학점 모질라나요
23,1,애들 많이 몰릴려나요
24,1,현대 물리 배우나요
25,1,옛날에 배웠나요
26,1,그 포괄적인 의미를 벗어나요
27,1,이름은 들어 보셨나요
28,1,어느 때 책을 보시나요
29,1,뭐가 깜빡이다가 없어진 거 보이시나요
30,1,디아더스 봤나요
31,1,박지성과 지금 부딪쳤나요
32,1,이런 걸 교탁이라고 불르나요
33,1,거기두 복수에 에쓰 붙나요
34,1,실제로 그 클리닉을 이름을 뭐라고 붙이나요
35,1,라조비치가 들어오고 룰링이 빠지나요
36,1,죽었다가 어떻게 다시 살아나요
37,1,왜 발을 꼭 동동 소리나요
38,1,재료로 쓰나요
39,1,재료로 쓰나요
40,1,요새 이 말 쓰나요
41,1,뭐 성우나 뭐 누가 목소리 많이 쓰시나요
42,1,아 윤상호 형 아시나요
43,1,수비 맞고 아웃됐나요
44,1,높여 주지 않나요
45,1,자체가 가르켜 주는 거고 저런 건 선전하는 거라고 볼 수 있지 않나요
46,1,그냥 아예 단색 이런 게 좀 깔끔해 보이지 않나요
47,1,그렇게 표현하면 되지 않나요
48,1,조금 늦을 수 있지 않나요
49,1,적절한 비율로 항상 그게 되지 않나요
0,1,아 솔직히 논문은 석사가 더 급하지 않나요
1,1,캐럴이 있지 않나요
2,1,그게 젤 중요하지 않나요
3,1,국가 개념 그런 거 논의하시면 되지 않나요
4,1,그렇게 설명하고 있지 않나요
5,1,약간 그런 뉘앙스로 말하고 있지 않나요
6,1,이 사람의 글이 약간 그런 뉘앙스를 풍기지 않나요
7,1,근까 그렇게 볼 수 있진 않나요
8,1,그게 더 낫지 않나요
9,1, 그런 설명은 다 되지 않나요
10,1,다르지 않나요
11,1,논쟁 거리지 않나요
12,1,그런 얘기 같지 않나요
13,1,참 힘들지 않나요
14,1,그런데 좀 재미없지 않나요
15,1,그니까 상황적으로도 안 되는 거 같다로 끌고 갈 수 있지 않나요
16,1,어 주병진쇼 같은 경우는 주병진씨 같은 경우는 굉장히 점잖게 얘길 하지 않나요
17,1,근데 별 거 아니지 않나요
18,1,그래서 이거 이런 얘기는 되게 많이 듣지 않았나요
19,1,근데 우리가 전에 얘기할 때는 그런 식으로 얘기하지 않았나요
20,1,누나가 다음에 한번 본다고 하시지 않으셨나요
21,1,어긋나요
22,1,완산은 어딨나요
23,1,오래 얼마나요
24,1,없나요
25,1,남는 거 없나요
26,1,아무 도 없나요
27,1,뭐 두 가지밖에 없나요
28,1,그 방법은 없나요
29,1,뭐 그런 거는 없나요
30,1,그건 없나요
31,1,그런 거 없나요
32,1,또 없나요
33,1,같이 어떤 그 엠비씨였나요
34,1,사월 며칠 날 오셨나요
35,1,볼륨을 올렸나요
36,1,골절이 일어나요
37,1,치마를 밟고 일어나요
38,1,두 시 세 시면 누가 일어나요
39,1,그거 어떻게 일어나요
40,1,왜 일어나요
41,1,그런데 둘이 대화가 격률이 일어나요
42,1,호삼갈리가 얼굴에 좀 부상을 좀 입었나요
43,1,다음주에 회의 특별히 뭐 각 부서에서 안건 나올 거 있나요
44,1,그 지금 강좌 진행되고 있는 거 수강생 인원은 계속 유지되고 있나요
45,1,그걸 보편적 가치를 추구한다고 볼 수 있나요
46,1,어떤 관계가 있나요
47,1,영어 공부할 때 제일 경악하게 하는 단어가 어떤 단어가 있나요
48,1,그러면 뭘 얘기할 수 있나요
49,1,늘엔 없다는 뜻이 들어 있나요
0,1,주어 어디까지 표시가 돼 있나요
1,1,도구 같은 게 있나요
2,1,그런 게 있을 수가 있나요
3,1,그러면은 그런 경우도 있을 수 있나요
4,1,말만 잘 하는 그런 경우도 있나요
5,1,그 불이익이 있나요
6,1,아 백이십 분짜리가 들어가 있나요
7,1,금 복음주의가 처음부터 있었나요
8,1,절대로 못 잊나요
9,1,애가 좋아지나요
10,1,에스엠을 좋아하시나요
11,1,왜 이런 점술 주셨나요
12,1,그 추나요법
13,1,추나요법
14,1,어휴 나 같은 사람이 애들 가르치면 큰일나요
15,1,언어를 언제 하나요
16,1,이렇게 하나요
17,1,치매 같은 경우는 퇴행성인데 어떻게 치료를 하나요
18,1,카레라이스하구 떡볶이 하나요
19,1,환타 하나요
20,1,저는 데리야끼 치킨 하나요
21,1,그래서 복직을 하셨나요
22,1,어떤 선생님들이 하시나요
23,1,했나요
24,1,아 제가 안 했나요
25,1,그 부분을 다뤄 보면 지난 시간 프린트 다 했나요
26,1,우리 앞에서 혹시 얘기 했었나요
27,1,인제 기독교 아까 혁명이었나요
28,1, 나요
0,1,여기에 이렇게 돼 있는 것들도 여러분이 한번 이 시간이 끝난 다음에 거 심심하시면 한번 해 보세요
1,1,열심히 그 소리를 질러 보세요
2,1,자 얼마나 달라 달라졌는지를 이야기하고 느껴 보세요
3,1,그러면 거기에다 이를 붙여 보세요
4,1,자 여러분들 발음을 한번 해 보세요
5,1,우리가 사람들이 빗 빗 빗 하고 여러분들 속으로 이렇게 발음해 보세요
6,1,한번 생각 한번 해 보세요
7,1,발음해 보세요
8,1,해 보세요
9,1,인제 목에다 손을 한번 대 보세요
10,1,부모님 말하는 것을 들어 보세요
11,1,한번 가만히 생각해 보세요
12,1,무등이라고 한 사람 손들어 보세요
13,1,잘 보세요
14,1,골라 가면서 한 번 해 보세요
15,1,근데 음성 홈페이지 가진 사람 손 들어 보세요
16,1,여러분 홈페이지 있는 사람 한 번 손 들어 보세요
17,1,한 번 해 보세요
18,1,오른쪽 눌러 보세요
19,1,한 번 들어 보세요
20,1,발음해 보세요
21,1,사람보고 한 번 구를 발음해 보세요
22,1,이거 잘 보세요
23,1,우리가 인자 보세요
24,1,세 보세요
25,1,얘기해 보세요
26,1,이렇게 포면을 이렇게 그려 보세요
27,1,이렇게 알사탕 만들어 보세요
28,1,여러분 다 혀 내밀어 보세요
29,1,여기 보세요
30,1,그거에 대해서 말을 해 보세요
31,1,제 입 모양을 한 번 보세요
32,1,파 타 카 파 타 카 파 타 카 파 타 카 파 타 카 파 타 카 해 보세요
33,1,해 보세요
35,1,이렇게 성대에다가 손을 대 보세요
36,1,얼굴을 좀 한번 보세요
37,1,맨 마지막에 보세요
38,1,일 이 삼 사 오 번 잘 보세요
